vaca	2577	2.5608041938758326E-4
esov	5	4.968576239572822E-7
esou	1	9.937152479145643E-8
esot	100	9.937152479145643E-6
vane	1167	1.1596656943162966E-4
āṇūp	11	1.0930867727060209E-6
kkhiṃ	76	7.552235884150689E-6
vand	296	2.9413971338271106E-5
vani	328	3.259386013159771E-5
kkhiṇ	799	7.939784830837369E-5
vann	23	2.285545070203498E-6
nethā	4	3.9748609916582574E-7
vano	6	5.962291487487386E-7
vanu	1	9.937152479145643E-8
vant	5484	5.449534419563471E-4
mupp	448	4.451844310657248E-5
esne	1	9.937152479145643E-8
opuñ	4	3.9748609916582574E-7
ikiṇ	46	4.571090140406996E-6
mupo	2	1.9874304958291287E-7
mupl	2	1.9874304958291287E-7
āṇuṃ	3	2.981145743743693E-7
mupa	131	1.3017669747680793E-5
vamb	4	3.9748609916582574E-7
vame	3402	3.380619273405348E-4
vahā	40	3.9748609916582576E-6
mupe	46	4.571090140406996E-6
esiñ	3	2.981145743743693E-7
vamh	27	2.6830311693693236E-6
mukā	4	3.9748609916582574E-7
vami	158	1.5700700917050117E-5
ikiṃ	1	9.937152479145643E-8
vamm	19	1.8880589710376723E-6
ikiṅ	1	9.937152479145643E-8
vamo	15	1.4905728718718465E-6
vamp	682	6.777137990777329E-5
khākha	1	9.937152479145643E-8
kkiy	1	9.937152479145643E-8
vamu	6	5.962291487487386E-7
kkis	2	1.9874304958291287E-7
kkit	40	3.9748609916582576E-6
kkir	7	6.95600673540195E-7
naabh	1	9.937152479145643E-8
eso*	1449	1.4398933942282038E-4
kkin	1	9.937152479145643E-8
tiṃj	1	9.937152479145643E-8
kkik	4	3.9748609916582574E-7
kkil	631	6.270343214340901E-5
isi*	226	2.2457964602869153E-5
vana	1346	1.3375407236930037E-4
udabh	4	3.9748609916582574E-7
musi	14	1.39120134708039E-6
tiṃp	1	9.937152479145643E-8
kko*	856	8.50620252214867E-5
vapi	17	1.6893159214547594E-6
munā	164	1.6296930065798856E-5
tiṃs	588	5.8430456577376385E-5
vape	1	9.937152479145643E-8
vakā	957	9.509854922542381E-5
thaabh	4	3.9748609916582574E-7
tiṃv	2	1.9874304958291287E-7
māṇā	210	2.086802020620585E-5
musa	23	2.285545070203498E-6
vajī	245	2.4346023573906828E-5
tiṃy	8	7.949721983316515E-7
āṇū*	1	9.937152479145643E-8
ñcaṭ	2	1.9874304958291287E-7
vapp	112	1.112961077664312E-5
vibbh	165	1.639630159059031E-5
taṇḍ	54	5.366062338738647E-6
§ābhā	38	3.7761179420753447E-6
vapu	252	2.504162424744702E-5
isip	65	6.459149111444668E-6
isit	680	6.757263685819038E-5
ñcaṃ	78	7.750978933733602E-6
isis	58	5.763548437904473E-6
vajā	83	8.247836557690885E-6
isiv	4	3.9748609916582574E-7
ñcaṅ	80	7.949721983316515E-6
mura	3	2.981145743743693E-7
isiy	53	5.266690813947191E-6
isib	71	7.055378260193407E-6
isic	4	3.9748609916582574E-7
isid	56	5.56480538832156E-6
ikiṭ	7	6.95600673540195E-7
isig	35	3.4780033677009753E-6
vapa	295	2.9314599813479647E-5
isik	97	9.639037904771273E-6
jacha	2	1.9874304958291287E-7
isim	8	7.949721983316515E-7
isin	1832	1.820486334179482E-4
vajj	1693	1.6823599147193575E-4
abhar	64	6.359777586653212E-6
enāñ	5	4.968576239572822E-7
abhas	74	7.353492834567776E-6
vaji	32	3.179888793326606E-6
abhat	1047	1.0404198645665489E-4
udadh	1	9.937152479145643E-8
abhav	856	8.50620252214867E-5
abhay	423	4.203415498678607E-5
abhaj	17	1.6893159214547594E-6
abhak	160	1.589944396663303E-5
vaja	13	1.2918298222889336E-6
abhal	9	8.943437231231079E-7
abham	54	5.366062338738647E-6
naṭā	7	6.95600673540195E-7
abhan	204	2.027179105745711E-5
vaje	6	5.962291487487386E-7
abhap	12	1.192458297497477E-6
opub	13	1.2918298222889336E-6
abhac	120	1.1924582974974772E-5
inā*	1912	1.899983554012647E-4
abhab	496	4.928827629656239E-5
āpa*	15	1.4905728718718465E-6
abhad	29	2.8817742189522365E-6
abhag	35	3.4780033677009753E-6
vadī	11	1.0930867727060209E-6
vajo	2	1.9874304958291287E-7
opun	6	5.962291487487386E-7
mull	8	7.949721983316515E-7
mudū	11	1.0930867727060209E-6
opup	2	1.9874304958291287E-7
opur	7	6.95600673540195E-7
vadā	1397	1.3882202013366463E-4
kkey	38	3.7761179420753447E-6
esit	880	8.744694181648166E-5
esis	40	3.9748609916582576E-6
esaū	1	9.937152479145643E-8
esiy	87	8.64532265685671E-6
netha	14	1.39120134708039E-6
kkañ	31	3.0805172685351494E-6
sve*	1	9.937152479145643E-8
māṇa	997	9.907341021708207E-5
ikeḷ	2	1.9874304958291287E-7
esin	31	3.0805172685351494E-6
esim	2	1.9874304958291287E-7
esik	211	2.0967391730997308E-5
ise*	70	6.9560067354019505E-6
māṇo	51	5.067947764364278E-6
kkeh	24	2.384916594994954E-6
eṭubh	25	2.4842881197864107E-6
kket	81	8.049093508107972E-6
mukk	54	5.366062338738647E-6
kkes	89	8.844065706439623E-6
māṇe	118	1.1725839925391859E-5
vacī	826	8.208087947774302E-5
kkep	1	9.937152479145643E-8
vais	1	9.937152479145643E-8
muko	1	9.937152479145643E-8
māṇi	92	9.142180280813993E-6
kken	128	1.2719555173306424E-5
kkem	2	1.9874304958291287E-7
ināv	9	8.943437231231079E-7
valo	96	9.539666379979817E-6
āpaa	1	9.937152479145643E-8
ināt	48	4.769833189989908E-6
vall	16	1.589944396663303E-6
vali	66	6.558520636236125E-6
ināy	23	2.285545070203498E-6
inān	46	4.571090140406996E-6
iñjā	3	2.981145743743693E-7
vagā	31	3.0805172685351494E-6
vale	26	2.583659644577867E-6
inām	81	8.049093508107972E-6
abha*	15	1.4905728718718465E-6
inār	81	8.049093508107972E-6
inās	70	6.9560067354019505E-6
ināp	229	2.2756079177243524E-5
vala	488	4.849330409823074E-5
ināg	42	4.1736040412411705E-6
isaā	1	9.937152479145643E-8
āpap	40	3.9748609916582576E-6
vama	1647	1.6366490133152875E-4
āpan	2485	2.4693823910676926E-4
inād	3	2.981145743743693E-7
āpam	105	1.0434010103102925E-5
muni	153	1.5203843293092835E-5
īcī*	5	4.968576239572822E-7
āpal	110	1.0930867727060207E-5
ḷādhi	1	9.937152479145643E-8
āpak	1394	1.3852390555929028E-4
ināh	37	3.676746417283888E-6
āpaj	3119	3.0993978582455263E-4
munt	1	9.937152479145643E-8
āpah	29	2.8817742189522365E-6
āpag	72	7.1547497849848635E-6
āhaṭ	93	9.241551805605449E-6
vadū	35	3.4780033677009753E-6
ināc	2	1.9874304958291287E-7
āpad	1051	1.0443947255582071E-4
āpac	379	3.766180789596199E-5
muno	96	9.539666379979817E-6
munn	3	2.981145743743693E-7
āpab	23	2.285545070203498E-6
ises	1714	1.7032279349255632E-4
āhaṇ	29	2.8817742189522365E-6
iset	2	1.9874304958291287E-7
isañ	678	6.737389380860746E-5
vako	1210	1.2023954499766229E-4
isev	459	4.5611529879278504E-5
vaki	4	3.9748609916582574E-7
svep	3	2.981145743743693E-7
āhaṃ	4875	4.8443618335835013E-4
vakk	236	2.3451679850783718E-5
isey	345	3.428317605305247E-5
vake	351	3.4879405201801206E-5
isek	17	1.6893159214547594E-6
sved	3	2.981145743743693E-7
isen	269	2.673094016890178E-5
vaka	1078	1.0712250372519004E-4
muna	14	1.39120134708039E-6
ised	12	1.192458297497477E-6
esi*	3593	3.57041888575703E-4
kki*	1	9.937152479145643E-8
iseh	27	2.6830311693693236E-6
mumh	5	4.968576239572822E-7
tiṃ*	5875	5.838077081498066E-4
vaku	16	1.589944396663303E-6
svev	64	6.359777586653212E-6
enāy	474	4.710210275115035E-5
kkaj	4	3.9748609916582574E-7
vava	441	4.382284243303229E-5
kkak	2	1.9874304958291287E-7
kkal	65	6.459149111444668E-6
kkam	3303	3.282241463861806E-4
kkan	1809	1.797630883477447E-4
oḷā*	9	8.943437231231079E-7
§ābha	78	7.750978933733602E-6
suvū	69	6.856635210610494E-6
iro*	39	3.875489466866801E-6
kkap	66	6.558520636236125E-6
§ābho	4	3.9748609916582574E-7
kkaa	15	1.4905728718718465E-6
vavi	60	5.962291487487386E-6
kkab	7	6.95600673540195E-7
kkac	193	1.9178704284751092E-5
kiṃph	9	8.943437231231079E-7
kkad	7	6.95600673540195E-7
vave	2	1.9874304958291287E-7
§ābhi	117	1.1626468400600402E-5
kkag	10	9.937152479145644E-7
kkah	20	1.9874304958291288E-6
esek	1	9.937152479145643E-8
kkay	85	8.446579607273797E-6
esem	118	1.1725839925391859E-5
iriñ	4	3.9748609916582574E-7
§ābhu	87	8.64532265685671E-6
esen	364	3.6171235024090145E-5
eseh	220	2.1861735454120415E-5
kkar	493	4.899016172218802E-5
eses	468	4.650587360240161E-5
musā	1042	1.035451288326976E-4
eset	821	8.158402185378573E-5
esañ	280	2.7824026941607802E-5
kkat	276	2.7426540842441976E-5
suyā	27	2.6830311693693236E-6
kkas	225	2.23585930780777E-5
esev	83	8.247836557690885E-6
āgaṇ	98	9.73840942956273E-6
kkav	1048	1.0414135798144634E-4
esep	1	9.937152479145643E-8
āgaṅ	11	1.0930867727060209E-6
vamū	6	5.962291487487386E-7
āgaṃ	408	4.054358211491422E-5
sambh	1773	1.7618571345525227E-4
esey	150	1.4905728718718466E-5
āgaṭ	53	5.266690813947191E-6
enāg	10	9.937152479145644E-7
enād	2	1.9874304958291287E-7
enāb	14	1.39120134708039E-6
varā	600	5.962291487487386E-5
enān	20	1.9874304958291288E-6
vapī	1	9.937152479145643E-8
enāl	1	9.937152479145643E-8
enām	3	2.981145743743693E-7
inath	4	3.9748609916582574E-7
enāk	22	2.1861735454120417E-6
enāh	559	5.554868235842415E-5
enāv	100	9.937152479145643E-6
muyh	32	3.179888793326606E-6
enāt	275	2.7327169317650518E-5
ñjik	21	2.0868020206205852E-6
enār	3	2.981145743743693E-7
vanū	6	5.962291487487386E-7
iroc	106	1.0533381627894381E-5
ñjim	4	3.9748609916582574E-7
enās	929	9.231614653126302E-5
enāp	209	2.0768648681414395E-5
irod	1	9.937152479145643E-8
ñjin	1	9.937152479145643E-8
svas	33	3.2792603181180623E-6
muyy	2	1.9874304958291287E-7
iroj	3	2.981145743743693E-7
irok	53	5.266690813947191E-6
ñjen	8	7.949721983316515E-7
iroh	3	2.981145743743693E-7
irog	19	1.8880589710376723E-6
irot	47	4.670461665198453E-6
kke*	82	8.148465032899428E-6
iror	16	1.589944396663303E-6
musī	1	9.937152479145643E-8
vasā	109	1.083149620226875E-5
iros	11	1.0930867727060209E-6
ñjey	242	2.4047908999532457E-5
irop	117	1.1626468400600402E-5
ñjet	6	5.962291487487386E-7
ñjañ	3	2.981145743743693E-7
ese*	517	5.1375078317182975E-5
mutī	3	2.981145743743693E-7
irov	1	9.937152479145643E-8
obhoy	1	9.937152479145643E-8
obhov	2	1.9874304958291287E-7
vaya	650	6.459149111444668E-5
obhot	2	1.9874304958291287E-7
vaye	30	2.981145743743693E-6
vatā	4417	4.3892402500386306E-4
vayi	99	9.837780954354186E-6
vayh	15	1.4905728718718465E-6
enā*	512	5.0878220693225694E-5
obhog	8	7.949721983316515E-7
yāthā	116	1.1527096875808946E-5
varī	4	3.9748609916582574E-7
ñji*	50	4.968576239572821E-6
vare	424	4.2133526511577526E-5
irik	105	1.0434010103102925E-5
vamā	1361	1.352446452411722E-4
irij	2	1.9874304958291287E-7
esaa	1	9.937152479145643E-8
mmūp	171	1.699253073933905E-5
surū	1	9.937152479145643E-8
esab	12	1.192458297497477E-6
irih	2	1.9874304958291287E-7
vara	4338	4.31073674545338E-4
irio	1	9.937152479145643E-8
mmuḷ	1	9.937152479145643E-8
jadha	1	9.937152479145643E-8
irin	2	1.9874304958291287E-7
musm	45	4.47171861561554E-6
mmūl	4	3.9748609916582574E-7
irim	70	6.9560067354019505E-6
irib	25	2.4842881197864107E-6
iria	1	9.937152479145643E-8
irig	38	3.7761179420753447E-6
ājā*	1548	1.5382712037717455E-4
muss	79	7.850350458525059E-6
irid	4	3.9748609916582574E-7
esap	132	1.311704127247225E-5
esar	15	1.4905728718718465E-6
muta	243	2.4147280524323915E-5
iriy	1477	1.4677174211698114E-4
koṇḍ	38	3.7761179420753447E-6
vakī	113	1.1228982301434577E-5
esal	85	8.446579607273797E-6
esak	440	4.372347090824083E-5
esan	1486	1.4766608584010425E-4
esam	476	4.730084580073326E-5
irir	4	3.9748609916582574E-7
iris	87	8.64532265685671E-6
esag	43	4.272975566032627E-6
esaj	648	6.439274806486377E-5
irip	2	1.9874304958291287E-7
suyy	53	5.266690813947191E-6
muti	293	2.9115856763896734E-5
esad	38	3.7761179420753447E-6
iriv	17	1.6893159214547594E-6
esac	4	3.9748609916582574E-7
irit	114	1.1328353826226033E-5
mute	61	6.061663012278842E-6
valā	112	1.112961077664312E-5
ekaṭ	82	8.148465032899428E-6
susū	11	1.0930867727060209E-6
munī	60	5.962291487487386E-6
vase	1724	1.713165087404709E-4
vanā	1538	1.5283340512926E-4
mutr	178	1.7688131412879247E-5
obho*	251	2.4942252722655567E-5
vasa	2602	2.5856470750736967E-4
esay	38	3.7761179420753447E-6
pīṭhā	3	2.981145743743693E-7
okī*	8	7.949721983316515E-7
esav	185	1.838373208641944E-5
mutt	4674	4.6446250687526736E-4
esas	491	4.879141867260511E-5
obhiñ	15	1.4905728718718465E-6
mutv	1	9.937152479145643E-8
esat	297	2.951334286306256E-5
īdā*	5	4.968576239572822E-7
varu	18	1.7886874462462159E-6
varo	216	2.146424935495459E-5
suvā	2	1.9874304958291287E-7
valī	16	1.589944396663303E-6
inābh	20	1.9874304958291288E-6
mmuṭ	58	5.763548437904473E-6
ñjo*	40	3.9748609916582576E-6
mupā	78	7.750978933733602E-6
vari	223	2.2159850028494786E-5
ājār	39	3.875489466866801E-6
vata	1677	1.6664604707527245E-4
ājāp	31	3.0805172685351494E-6
ājāv	12	1.192458297497477E-6
ñjiy	41	4.074232516449714E-6
vate	71	7.055378260193407E-6
ājāt	98	9.73840942956273E-6
suvī	17	1.6893159214547594E-6
ājāh	15	1.4905728718718465E-6
imāā	6	5.962291487487386E-7
ñjit	623	6.190845994507736E-5
kka*	19	1.8880589710376723E-6
ñjis	209	2.0768648681414395E-5
ājān	1051	1.0443947255582071E-4
ājām	7	6.95600673540195E-7
ājāl	18	1.7886874462462159E-6
vass	3401	3.3796255581574334E-4
vamī	1	9.937152479145643E-8
dhaṃkh	2	1.9874304958291287E-7
ājāg	10	9.937152479145644E-7
vasu	28	2.78240269416078E-6
vasi	552	5.485308168488395E-5
vaso	78	7.750978933733602E-6
vasn	2	1.9874304958291287E-7
esa*	94	9.340923330396906E-6
vasm	25	2.4842881197864107E-6
ekaṅ	16	1.589944396663303E-6
ekaṃ	2219	2.2050541351224183E-4
vapā	18	1.7886874462462159E-6
ekaṇ	1	9.937152479145643E-8
īdām	23	2.285545070203498E-6
vanī	206	2.0470534107040024E-5
vatt	5957	5.91956173182706E-4
vatv	183	1.8184989036836527E-5
īdāh	6	5.962291487487386E-7
vatu	16	1.589944396663303E-6
ājāy	123	1.2222697549349141E-5
vati	1900	1.8880589710376723E-4
īdāp	26	2.583659644577867E-6
vato	4506	4.477680907103027E-4
lakhe	1	9.937152479145643E-8
suut	2	1.9874304958291287E-7
lakhi	1	9.937152479145643E-8
rumbh	2	1.9874304958291287E-7
obhit	13	1.2918298222889336E-6
suva	350	3.478003367700975E-5
suve	1	9.937152479145643E-8
irun	1	9.937152479145643E-8
irup	237	2.3551051375575176E-5
suvi	679	6.747326533339892E-5
vayā	107	1.0632753152685838E-5
irut	243	2.4147280524323915E-5
iruv	1	9.937152479145643E-8
lakha	2	1.9874304958291287E-7
iruy	2	1.9874304958291287E-7
supī	4	3.9748609916582574E-7
uyaṃ	8	7.949721983316515E-7
suvu	17	1.6893159214547594E-6
viṃy	5	4.968576239572822E-7
vavū	1	9.937152479145643E-8
viṃs	14	1.39120134708039E-6
āṭhā*	1	9.937152479145643E-8
surā	317	3.150077335889169E-5
obhin	11	1.0930867727060209E-6
lakhu	1	9.937152479145643E-8
obhik	3	2.981145743743693E-7
inakh	1	9.937152479145643E-8
ṭhuṃ*	30	2.981145743743693E-6
susā	73	7.25412130977632E-6
supū	1	9.937152479145643E-8
vaṇṭ	44	4.372347090824083E-6
dandh	146	1.450824261955264E-5
āṭhān	58	5.763548437904473E-6
vaṇṇ	3148	3.1282156004350486E-4
lakkh	1097	1.0901056269622771E-4
ñjot	3	2.981145743743693E-7
suye	19	1.8880589710376723E-6
sutā	344	3.4183804528261016E-5
āṭhāv	2	1.9874304958291287E-7
suyu	1	9.937152479145643E-8
suyo	1	9.937152479145643E-8
vayū	1	9.937152479145643E-8
susī	15	1.4905728718718465E-6
obhes	1	9.937152479145643E-8
obhet	6	5.962291487487386E-7
vayy	16	1.589944396663303E-6
obhañ	2	1.9874304958291287E-7
ilīy	36	3.5773748924924317E-6
sukī	34	3.378631842909519E-6
obhey	28	2.78240269416078E-6
vayo	266	2.6432825594527412E-5
vasī	151	1.5005100243509922E-5
suri	67	6.657892161027581E-6
suro	15	1.4905728718718465E-6
ilīv	4	3.9748609916582574E-7
viṃ*	377	3.746306484637908E-5
sura	99	9.837780954354186E-6
sumā	45	4.47171861561554E-6
ṭṭeth	1	9.937152479145643E-8
sure	23	2.285545070203498E-6
ilīn	67	6.657892161027581E-6
vibhū	267	2.6532197119318866E-5
olāh	9	8.943437231231079E-7
ñjun	6	5.962291487487386E-7
rāgha	1	9.937152479145643E-8
olāp	2	1.9874304958291287E-7
ñjul	1	9.937152479145643E-8
varū	1350	1.3415155846846618E-4
suru	20	1.9874304958291288E-6
vatī	284	2.8221513040773628E-5
ñjus	4	3.9748609916582574E-7
susi	80	7.949721983316515E-6
ñjuk	2	1.9874304958291287E-7
smūp	2	1.9874304958291287E-7
lakhā	9	8.943437231231079E-7
vavā	6	5.962291487487386E-7
susa	260	2.5836596445778673E-5
sunā	70	6.9560067354019505E-6
obhen	16	1.589944396663303E-6
suta	2279	2.2646770499972922E-4
lakhī	3	2.981145743743693E-7
ophuṭ	2	1.9874304958291287E-7
vasū	10	9.937152479145644E-7
susu	69	6.856635210610494E-6
sukū	175	1.7390016838504876E-5
suss	114	1.1328353826226033E-5
sunī	4	3.9748609916582574E-7
erus	9	8.943437231231079E-7
oḷās	1	9.937152479145643E-8
oḷār	265	2.6333454069735954E-5
erup	16	1.589944396663303E-6
suto	373	3.706557874721325E-5
erut	6	5.962291487487386E-7
eruj	2	1.9874304958291287E-7
suti	34	3.378631842909519E-6
eruk	34	3.378631842909519E-6
ijūp	1	9.937152479145643E-8
erun	1	9.937152479145643E-8
oḷāp	16	1.589944396663303E-6
sute	383	3.805929399512781E-5
erum	1	9.937152479145643E-8
iruj	542	5.3859366436969385E-5
iruk	11	1.0930867727060209E-6
iruh	146	1.450824261955264E-5
ophuṇ	7	6.95600673540195E-7
vibhī	1	9.937152479145643E-8
irud	161	1.5998815491424485E-5
vatū	9	8.943437231231079E-7
sutv	827	8.218025100253447E-5
dhaṃbh	4	3.9748609916582574E-7
vavī	1	9.937152479145643E-8
sutt	926	9.201803195688866E-5
ñju*	4	3.9748609916582574E-7
suud	29	2.8817742189522365E-6
supā	281	2.7923398466399257E-5
obhe*	2	1.9874304958291287E-7
omāy	3	2.981145743743693E-7
omāt	3	2.981145743743693E-7
omās	1	9.937152479145643E-8
auddh	4	3.9748609916582574E-7
ṇhā*	1080	1.0732124677477295E-4
ijaṃ	81	8.049093508107972E-6
ijaṅ	8	7.949721983316515E-7
ggih	12	1.192458297497477E-6
supy	1	9.937152479145643E-8
āpur	262	2.6035339495361586E-5
ggig	5	4.968576239572822E-7
āreth	50	4.968576239572821E-6
āput	99	9.837780954354186E-6
ggid	3	2.981145743743693E-7
āpup	23	2.285545070203498E-6
supp	684	6.79701229573562E-5
omār	138	1.3713270421220988E-5
supo	4	3.9748609916582574E-7
omān	113	1.1228982301434577E-5
supu	15	1.4905728718718465E-6
sukā	128	1.2719555173306424E-5
orey	6	5.962291487487386E-7
āpub	22	2.1861735454120417E-6
supi	263	2.613471102015304E-5
āpuc	240	2.3849165949949544E-5
supa	295	2.9314599813479647E-5
ṅka*	1	9.937152479145643E-8
jabhī	2	1.9874304958291287E-7
ggi*	213	2.116613478058022E-5
aḍḍhe	123	1.2222697549349141E-5
oreh	18	1.7886874462462159E-6
aḍḍha	941	9.350860482876051E-5
oren	22	2.1861735454120417E-6
ira*	892	8.863940011397914E-5
urāṇ	233	2.315356527640935E-5
ṇhād	11	1.0930867727060209E-6
ṇhāg	21	2.0868020206205852E-6
