ṭov	1	8.604383606480924E-8
cīc	2	1.720876721296185E-7
ṭos	5	4.3021918032404626E-7
ilā	2258	1.9428698183433928E-4
ṭot	6	5.162630163888555E-7
cīd	200	1.720876721296185E-5
igū	5	4.3021918032404626E-7
iot	1	8.604383606480924E-8
ijā	1668	1.4352111855610184E-4
cī*	128	1.1013611016295583E-5
ghur	4	3.44175344259237E-7
ghup	11	9.464821967129017E-7
ipa	11356	9.771138023519739E-4
ikā	11173	9.613677803521137E-4
ipe	141	1.2132180885138104E-5
§jhā	2489	2.141631079653102E-4
ñjhā	28	2.409227409814659E-6
iru	1360	1.1701961704814058E-4
ijū	1	8.604383606480924E-8
vath	52	4.474279475370081E-6
ilī	107	9.20669045893459E-6
iro	4843	4.167102980618712E-4
iri	2017	1.7355041734272027E-4
ṃgha	5	4.3021918032404626E-7
isi	3482	2.996046371776658E-4
inā	2605	2.241441929488281E-4
ise	2952	2.540014040633169E-4
isa	15936	0.0013711945715288003
cath	33	2.839446590138705E-6
cīt	85	7.313726065508786E-6
cīv	3207	2.7594258225984325E-4
cīp	7	6.023068524536647E-7
ikī	24	2.065052065555422E-6
cīr	112	9.636909639258636E-6
cīs	317	2.7275896032544534E-5
cīm	36	3.097578098333133E-6
cīn	171	1.4713495967082382E-5
cīk	235	2.0220301475230172E-5
imā	4992	4.295308296355278E-4
thukh	1	8.604383606480924E-8
ire	631	5.4293660556894634E-5
ira	6756	5.813121564538512E-4
āogh	2	1.720876721296185E-7
cīy	21	1.8069205573609942E-6
§jha	2	1.720876721296185E-7
taṃ	62353	0.005365091310149051
taṅ	179	1.5401846655600856E-5
taṇ	2466	2.1218409973581962E-4
ghot	9	7.743945245832833E-7
itū	112	9.636909639258636E-6
ghor	45	3.871972622916416E-6
ghos	159	1.3680969934304671E-5
ghop	18	1.5487890491665666E-6
ecch	51	4.3882356393052715E-6
taḷ	45	3.871972622916416E-6
īṭā	82	7.055594557314359E-6
ghov	5	4.3021918032404626E-7
baḍ	1	8.604383606480924E-8
ivī	88	7.571857573703214E-6
isū	138	1.1874049376943676E-5
jeth	34	2.9254904262035145E-6
caph	1	8.604383606480924E-8
ṭiñ	317	2.7275896032544534E-5
iyī	22	1.8929643934258035E-6
baṃ	7156	6.15729690879775E-4
ṭo*	537	4.620553996680257E-5
baṅ	212	1.824129324573956E-5
baṇ	596	5.1282126294626315E-5
ja*	5670	4.8786855048746846E-4
iyā	20018	0.0017224255103453516
ivū	19	1.6348328852313757E-6
baḷ	135	1.1615917868749249E-5
sokh	25	2.1510959016202313E-6
iyi	675	5.8079589343746247E-5
iyo	8938	7.690598067472651E-4
hādh	67	5.76493701634222E-6
iya	24521	0.0021098809041451877
īṭi	1	8.604383606480924E-8
iye	3370	2.8996772753840715E-4
itā	9225	7.937543876978654E-4
ṭi*	184	1.58320658359249E-5
irī	155	1.3336794590045434E-5
ipū	1532	1.3181915685128777E-4
teḷ	20	1.720876721296185E-6
gho*	2354	2.0254719009656097E-4
cakh	1	8.604383606480924E-8
isā	4439	3.8194858829168827E-4
ṃghā	7	6.023068524536647E-7
bhū*	136	1.1701961704814058E-5
ṭin	1217	1.0471534849087285E-4
ṭil	1341	1.153847841629092E-4
ṭim	135	1.1615917868749249E-5
aṇū	10	8.604383606480925E-7
ṭir	32	2.753402754073896E-6
ṭaū	1	8.604383606480924E-8
ṭis	4434	3.815183691113642E-4
ṭip	5067	4.359841173403885E-4
ṭiv	2942	2.531409657026688E-4
ivā	5077	4.3684455570103654E-4
ṭit	188	1.617624118018414E-5
hābh	344	2.959907960629438E-5
ṭiy	375	3.226643852430347E-5
ṭic	3349	2.881608069810462E-4
ṭib	809	6.960946337643068E-5
suth	1	8.604383606480924E-8
ṭig	1252	1.0772688275314118E-4
ṭid	180	1.5487890491665665E-5
ṭik	3085	2.6544523425993654E-4
itī	25	2.1510959016202313E-6
taṭ	322	2.770611521286858E-5
ṭij	596	5.1282126294626315E-5
irū	800	6.88350688518474E-5
ṭih	377	3.243852619643309E-5
eñā	7	6.023068524536647E-7
hāch	4	3.44175344259237E-7
iyy	1886	1.6227867481823023E-4
iyu	483	4.155917281930287E-5
eññ	1	8.604383606480924E-8
thubh	24	2.065052065555422E-6
isī	2667	2.2947891078484628E-4
kik	53	4.56032331143489E-6
kim	473	4.069873445865478E-5
kil	2424	2.0857025862109762E-4
ṭey	39	3.3557096065275607E-6
ggho	56	4.818454819629318E-6
kic	1308	1.125453375727705E-4
kib	25	2.1510959016202313E-6
ciṭ	48	4.130104131110844E-6
gghi	27	2.3231835737498495E-6
kid	52	4.474279475370081E-6
sobh	138	1.1874049376943676E-5
kiv	5	4.3021918032404626E-7
andh	6392	5.499922001262607E-4
kiy	112	9.636909639258636E-6
kin	422	3.6310498819349504E-5
kip	6	5.162630163888555E-7
kir	2129	1.831873269819789E-4
kis	1806	1.553951679330455E-4
kit	736	6.33282633436996E-5
thiñ	2	1.720876721296185E-7
vīdh	158	1.359492609823986E-5
seḷ	6	5.162630163888555E-7
gghe	60	5.162630163888555E-6
ṭen	236	2.030634531129498E-5
ggha	369	3.175017550791461E-5
vā*	35128	0.0030225478732846195
ṭeh	34	2.9254904262035145E-6
ṭek	17	1.4627452131017572E-6
tho*	2250	1.935986311458208E-4
ṭañ	20	1.720876721296185E-6
ṭet	166	1.4283276786758335E-5
ṭev	1	8.604383606480924E-8
ṭep	6	5.162630163888555E-7
ṭes	65	5.592849344212601E-6
seṇ	23	1.9790082294906126E-6
ki*	2	1.720876721296185E-7
nāḷ	112	9.636909639258636E-6
edhī	23	1.9790082294906126E-6
ciṃ	241	2.073656449161903E-5
ciṅ	16	1.376701377036948E-6
seṭ	714	6.143529895027381E-5
sodh	336	2.8910728917775907E-5
nāṇ	11	9.464821967129017E-7
chaḍ	246	2.1166783671943074E-5
thoy	1	8.604383606480924E-8
thos	1	8.604383606480924E-8
thot	15	1.2906575409721388E-6
thov	4	3.44175344259237E-7
thop	22	1.8929643934258035E-6
thok	122	1.0497347999906728E-5
thom	61	5.248673999953364E-6
khobh	8	6.88350688518474E-7
ciṇ	292	2.51248001309243E-5
vāj	422	3.6310498819349504E-5
thoh	1	8.604383606480924E-8
thog	14	1.2046137049073294E-6
vāh	850	7.313726065508786E-5
thoj	11	9.464821967129017E-7
ṭe*	231	1.9876126130970937E-5
vāg	114	9.808997311388255E-6
thoi	1	8.604383606480924E-8
thod	4	3.44175344259237E-7
nāṭ	211	1.8155249409674752E-5
vād	6036	5.193605944871886E-4
vāc	2969	2.5546414927641865E-4
vāb	26	2.2371397376850406E-6
uḍe	1	8.604383606480924E-8
vāa	2	1.720876721296185E-7
thoa	1	8.604383606480924E-8
vāl	126	1.0841523344165965E-5
vāk	360	3.097578098333133E-5
vān	2408	2.0719355724406068E-4
vām	139	1.1960093213008486E-5
vāp	631	5.4293660556894634E-5
vār	2148	1.8482215986721028E-4
kea	2	1.720876721296185E-7
vāt	1631	1.403374966217039E-4
vās	5831	5.017216080939027E-4
kec	698	6.005859757323686E-5
ked	1	8.604383606480924E-8
ṭay	52	4.474279475370081E-6
vāv	206	1.7725030229350704E-5
vāu	1	8.604383606480924E-8
ceṭ	4	3.44175344259237E-7
ṭav	114	9.808997311388255E-6
keh	776	6.677001678629197E-5
ṭat	158	1.359492609823986E-5
vāy	2455	2.112376175391067E-4
kek	22	1.8929643934258035E-6
kem	12	1.032526032777711E-6
kel	5	4.3021918032404626E-7
ken	4103	3.5303785937391237E-4
kep	197	1.6950635704767424E-5
kes	792	6.814671816332893E-5
ker	5	4.3021918032404626E-7
kañ	685	5.8940027704394336E-5
ket	654	5.627266878638525E-5
edhā	306	2.632941383583163E-5
kev	618	5.317509068805212E-5
key	71	6.1091123606014565E-6
ṭac	90	7.743945245832833E-6
ṭab	17	1.4627452131017572E-6
siṅ	251	2.1597002852267122E-5
siṃ	1168	1.004992005236972E-4
ṭap	274	2.3576011081757734E-5
bodh	1474	1.2682861435952883E-4
ṭar	2	1.720876721296185E-7
ṭas	2076	1.78627003670544E-4
siṇ	187	1.609019734411933E-5
ṭal	166	1.4283276786758335E-5
ṭam	89	7.657901409768024E-6
ṭan	200	1.720876721296185E-5
ṭah	2	1.720876721296185E-7
ṭaj	19	1.6348328852313757E-6
ṭak	614	5.283091534379288E-5
ṭad	79	6.79746304911993E-6
ṭag	29	2.4952712458794682E-6
oṭṭh	1105	9.507843885161421E-5
sukh	5784	4.976775477988567E-4
ceḷ	1	8.604383606480924E-8
siṭ	209	1.7983161737545134E-5
ke*	5605	4.8227570114325587E-4
vībh	1	8.604383606480924E-8
āabh	1	8.604383606480924E-8
thu*	599	5.154025780282074E-5
ṭa*	78	6.7114192130551215E-6
they	320	2.753402754073896E-5
ther	1317	1.1331973209735379E-4
thet	592	5.093795095036707E-5
thes	183	1.5746021999860092E-5
thev	520	4.474279475370081E-5
thañ	2434	2.094306969817457E-4
kkī	95	8.174164426156879E-6
klā	77	6.6253753769903125E-6
saṭh	95	8.174164426156879E-6
ibbh	269	2.314579190143369E-5
sugh	3	2.5813150819442774E-7
thek	52	4.474279475370081E-6
thep	27	2.3231835737498495E-6
them	4	3.44175344259237E-7
then	650	5.592849344212601E-5
kru	1	8.604383606480924E-8
thed	1	8.604383606480924E-8
kri	4	3.44175344259237E-7
theh	294	2.529688780305392E-5
soḷ	215	1.8499424753933987E-5
koy	23	1.9790082294906126E-6
kov	194	1.6692504196572993E-5
kot	462	3.9752252261941874E-5
kou	1	8.604383606480924E-8
kos	1563	1.3448651576929686E-4
kor	87	7.485813737638405E-6
kop	412	3.545006045870141E-5
kon	58	4.9905424917589364E-6
kom	277	2.3834142589952164E-5
kol	196	1.686459186870261E-5
kok	146	1.256240006546215E-5
koj	3	2.5813150819442774E-7
koh	28	2.409227409814659E-6
koe	1	8.604383606480924E-8
kod	177	1.5229758983471237E-5
kuṭh	27	2.3231835737498495E-6
soṇ	359	3.088973714726652E-5
thi*	4488	3.861647362588639E-4
kkā	1959	1.6855987485096132E-4
kiñ	2087	1.795734858672569E-4
thiv	13	1.1185698688425203E-6
thiy	2192	1.8860808865406187E-4
sudh	109	9.378778131064209E-6
mīḷ	16	1.376701377036948E-6
ko*	14696	0.0012645002148084367
chaṃ	379	3.261061386856271E-5
chaṇ	1	8.604383606480924E-8
coḷ	73	6.281200032731075E-6
chaṅ	13	1.1185698688425203E-6
chaḷ	63	5.420761672082983E-6
koa	1	8.604383606480924E-8
thic	31	2.667358918009087E-6
thid	685	5.8940027704394336E-5
koc	590	5.0765863278237455E-5
thia	1	8.604383606480924E-8
thib	2	1.720876721296185E-7
thih	2	1.720876721296185E-7
thig	50	4.302191803240463E-6
thil	42	3.6138411147219883E-6
thik	936	8.053703055666145E-5
thij	1	8.604383606480924E-8
thip	40	3.44175344259237E-6
thin	1586	1.3646552399878748E-4
thim	224	1.927381927851727E-5
thit	210	1.8069205573609943E-5
this	206	1.7725030229350704E-5
thir	109	9.378778131064209E-6
kku	1582	1.3612134865452824E-4
sū*	165	1.4197232950693527E-5
subh	845	7.270704147476382E-5
ibhu	914	7.864406616323566E-5
kke	452	3.889181390129378E-5
ibho	310	2.6673589180090868E-5
kka	12191	0.0010489604054660896
kko	1769	1.5221154599864755E-4
kki	710	6.109112360601457E-5
nikh	37	3.183621934397942E-6
ibhe	8	6.88350688518474E-7
chaṭ	381	3.2782701540692325E-5
ibha	1505	1.2949597327753792E-4
ibhi	41	3.5277972786571794E-6
coḍ	1	8.604383606480924E-8
ḍāb	1	8.604383606480924E-8
tīy	15	1.2906575409721388E-6
ḍār	14	1.2046137049073294E-6
ḍās	10	8.604383606480925E-7
ḍāp	25	2.1510959016202313E-6
ḍān	63	5.420761672082983E-6
ḍāl	80	6.88350688518474E-6
ḍām	2	1.720876721296185E-7
dhuṭ	1	8.604383606480924E-8
ḍāk	8	6.88350688518474E-7
ḍāh	55	4.732410983564509E-6
ḍāg	23	1.9790082294906126E-6
ḍād	13	1.1185698688425203E-6
tīd	2	1.720876721296185E-7
tīa	4	3.44175344259237E-7
anth	921	7.924637301568932E-5
ḍāy	536	4.611949613073776E-5
ṅkhī	28	2.409227409814659E-6
ḍāt	5	4.3021918032404626E-7
ḍāv	4	3.44175344259237E-7
tīt	4569	3.9313428698011345E-4
tīs	273	2.3489967245692925E-5
tīv	1	8.604383606480924E-8
tīp	23	1.9790082294906126E-6
tīr	564	4.8528723540552417E-5
tīk	184	1.58320658359249E-5
tīn	708	6.091903593388495E-5
tīm	14	1.2046137049073294E-6
rū*	35	3.011534262268324E-6
tīh	1166	1.0032711285156759E-4
tīj	2	1.720876721296185E-7
tha*	16858	0.0014505269883805544
ruṅ	2	1.720876721296185E-7
ruṃ	312	2.6845676852220486E-5
ruṇ	357	3.0717649475136904E-5
ṭhaṃ	2418	2.0805399560470876E-4
ṭhaṅ	823	7.0814077081338E-5
ḍā*	119	1.0239216491712301E-5
jut	48	4.130104131110844E-6
jus	5	4.3021918032404626E-7
tuph	1	8.604383606480924E-8
juv	17	1.4627452131017572E-6
rūd	1	8.604383606480924E-8
dīñ	1	8.604383606480924E-8
rūh	267	2.297370422930407E-5
juy	44	3.785928786851607E-6
jul	10	8.604383606480925E-7
juk	45	3.871972622916416E-6
jun	11	9.464821967129017E-7
jum	21	1.8069205573609942E-6
jup	49	4.216147967175653E-6
rūr	6	5.162630163888555E-7
rūt	10	8.604383606480925E-7
rūs	52	4.474279475370081E-6
rūn	41	3.5277972786571794E-6
ruḷ	54	4.646367147499699E-6
rūm	82	7.055594557314359E-6
rūp	8779	7.553788368129604E-4
thab	234	2.0134257639165364E-5
thaa	8	6.88350688518474E-7
thad	114	9.808997311388255E-6
thac	126	1.0841523344165965E-5
thaj	32	2.753402754073896E-6
thal	253	2.176909052439674E-5
thak	697	5.997255373717205E-5
ṃāk	1	8.604383606480924E-8
thah	16	1.376701377036948E-6
āphu	3	2.5813150819442774E-7
thag	165	1.4197232950693527E-5
jub	4	3.44175344259237E-7
ṃāp	1	8.604383606480924E-8
juj	7	6.023068524536647E-7
chiṃ	153	1.3164706917915814E-5
āpha	18	1.5487890491665666E-6
juh	17	1.4627452131017572E-6
ṃāy	1	8.604383606480924E-8
jug	85	7.313726065508786E-6
buṭ	33	2.839446590138705E-6
jud	1	8.604383606480924E-8
buḷ	13	1.1185698688425203E-6
būp	79	6.79746304911993E-6
ruṭ	31	2.667358918009087E-6
thas	789	6.78885866551345E-5
that	1370	1.1788005540878867E-4
thar	686	5.9026071540459145E-5
thap	1637	1.4085375963809275E-4
buṃ	3	2.5813150819442774E-7
tham	576	4.956124957333013E-5
than	1190	1.0239216491712301E-4
thay	362	3.114786865546095E-5
thav	1563	1.3448651576929686E-4
the*	815	7.012572639281954E-5
jjū	12	1.032526032777711E-6
chiṭ	6	5.162630163888555E-7
ju*	39	3.3557096065275607E-6
dīh	8	6.88350688518474E-7
bū*	2	1.720876721296185E-7
dīj	3	2.5813150819442774E-7
tuth	6	5.162630163888555E-7
dīk	27	2.3231835737498495E-6
dīm	3	2.5813150819442774E-7
dīn	1051	9.043207170411452E-5
dīp	1009	8.681823058939253E-5
dīr	23	1.9790082294906126E-6
dīs	9	7.743945245832833E-7
dīt	192	1.6520416524443376E-5
dīv	11	9.464821967129017E-7
dīy	68	5.850980852407029E-6
edha	531	4.568927695041371E-5
edhe	94	8.08812059009207E-6
ṅkha	1880	1.6176241180184138E-4
chuṃ	27	2.3231835737498495E-6
chūt	1	8.604383606480924E-8
aṭū	12	1.032526032777711E-6
kav	2264	1.9480324485072814E-4
kay	352	3.0287430294812856E-5
kat	18317	0.001576064945199111
kau	6	5.162630163888555E-7
kar	14346	0.0012343848721857536
kas	9079	7.811919876324031E-4
kap	4900	4.216147967175653E-4
kan	3915	3.3686161819372824E-4
kal	2923	2.515061328174374E-4
kam	23278	0.00200292841591663
kaj	519	4.4656750917636E-5
kak	474	4.078477829471959E-5
kah	252	2.168304668833193E-5
kag	380	3.2696657704627516E-5
caṭ	43	3.6998849507867977E-6
kad	791	6.806067432726412E-5
kac	4357	3.748929937343739E-4
kab	280	2.409227409814659E-5
kaa	37	3.183621934397942E-6
§idh	5251	4.518161831763134E-4
edhi	150	1.2906575409721388E-5
edho	184	1.58320658359249E-5
saḍ	5	4.3021918032404626E-7
ṭhiṃ	694	5.971442222897762E-5
caṇ	267	2.297370422930407E-5
bojh	1	8.604383606480924E-8
uṭhā	27	2.3231835737498495E-6
caṃ	4599	3.9571560206205775E-4
caṅ	529	4.551718927828409E-5
ṅkhy	110	9.464821967129018E-6
ṭhiṭ	49	4.216147967175653E-6
ka*	786	6.763045514694008E-5
ṅkhi	89	7.657901409768024E-6
ṅkhe	142	1.2218224721202913E-5
ṅkho	57	4.9044986556941275E-6
gghī	2	1.720876721296185E-7
saṃ	24180	0.0020805399560470876
saṅ	21537	0.0018531260973277967
saṇ	685	5.8940027704394336E-5
ṭhaṭ	22	1.8929643934258035E-6
jtū	1	8.604383606480924E-8
choṭ	1	8.604383606480924E-8
saḷ	285	2.4522493278470635E-5
gghā	196	1.686459186870261E-5
aṭī	12	1.032526032777711E-6
ṅkhā	4676	4.0234097743904805E-4
saṭ	1633	1.405095842938335E-4
juñ	25	2.1510959016202313E-6
aṭā	637	5.4809923573283494E-5
yākh	11	9.464821967129017E-7
icch	6760	5.816563317981105E-4
ḷhī	46	3.958016458981225E-6
uāy	11	9.464821967129017E-7
